iter anc pos neg
18659 55_10 37_12 19036_0
18660 75456_0 75456_1 41518_1
18661 23923_2 23923_3 16830_0
18662 90012_1 90012_2 87181_0
18663 24892_2 24892_3 18746_0
18664 50639_0 50639_1 97105_0
18665 187_3 188_3 18238_4
18666 412_14 407_7 60470_4
18667 416_2 414_5 88595_3
18668 67178_2 67178_3 10750_4
18669 236_7 254_8 81762_5
18670 32125_0 32125_1 55527_0
18671 9087_0 9087_1 93388_0
18672 300_22 307_5 87716_1
18673 59577_0 59577_1 89175_1
18674 64_7 42_2 54265_6
18675 5933_1 5933_2 5464_0
18676 31095_0 31095_1 89684_1
18677 71333_0 71333_1 67918_0
18678 68284_1 68284_2 19772_3
18679 89841_0 89841_1 69302_2
18680 41617_2 41617_3 43075_1
18681 43575_0 43575_1 31711_0
18682 96892_0 96892_1 97897_0
18683 76892_0 76892_1 45460_0
18684 61117_1 61117_2 7788_0
18685 321_14 318_0 93297_1
18686 9332_2 9332_3 90166_3
18687 522_6 527_7 19903_1
18688 426_8 408_3 20062_2
18689 8475_0 8475_1 47706_3
18690 74226_1 74226_2 85732_1
18691 19002_0 19002_1 54343_1
18692 2650_2 2650_3 42761_0
18693 426_4 424_4 20205_3
18694 97293_0 97293_1 9092_0
18695 54902_0 54902_1 5726_0
18696 38652_0 38652_1 29203_0
18697 171_21 179_3 57363_2
18698 460_11 452_17 64555_0
18699 422_0 412_15 86155_4
18700 61339_0 61339_1 92660_3
18701 11791_4 11791_5 65992_1
18702 76382_0 76382_1 55550_2
18703 425_3 411_7 62001_0
18704 26621_0 26621_1 70039_0
18705 69261_0 69261_1 75693_0
18706 302_29 304_22 25513_4
18707 27541_2 27541_3 7317_0
18708 83095_0 83095_1 28046_0
18709 248_17 254_9 42525_0
18710 5055_0 5055_1 7712_0
18711 407_8 405_10 24224_6
18712 428_5 412_16 88595_0
18713 93808_0 93808_1 66513_0
18714 281_1 275_14 49719_3
18715 50459_0 50459_1 8331_2
18716 98651_0 98651_1 11274_0
18717 62696_0 62696_1 23980_1
18718 42104_0 42104_1 68413_0
18719 11968_0 11968_1 45041_0
18720 65950_0 65950_1 16136_0
18721 51729_0 51729_1 49909_2
18722 120_7 128_10 74715_1
18723 80526_0 80526_1 1877_0
18724 52857_0 52857_1 19187_1
18725 332_2 352_2 64897_0
18726 75028_0 75028_1 79825_2
18727 288_18 279_3 643_14
18728 47344_1 47344_2 44087_0
18729 81173_0 81173_1 88509_0
18730 74447_0 74447_1 6745_0
18731 40762_0 40762_1 18599_0
18732 42440_2 42440_3 6241_1
18733 64750_0 64750_1 64254_2
18734 82786_0 82786_1 90314_1
18735 304_23 294_4 36877_1
18736 91549_0 91549_1 78539_0
18737 37976_0 37976_1 69772_0
18738 454_14 460_9 66587_2
18739 75219_0 75219_1 73588_0
18740 71679_0 71679_1 23067_0
18741 71791_0 71791_1 60654_0
18742 14869_0 14869_1 3151_0
18743 65850_0 65850_1 43522_0
18744 17225_5 17225_6 27246_4
18745 91409_0 91409_1 13024_1
18746 40048_0 40048_1 37290_0
18747 278_6 286_13 59509_3
18748 77649_0 77649_1 47025_0
18749 39358_1 39358_2 52639_0
18750 31639_0 31639_1 55245_1
18751 74299_2 74299_3 81711_0
18752 416_3 422_1 90968_1
18753 516_5 526_16 80093_5
18754 58479_0 58479_1 67675_2
18755 43411_1 43411_2 66738_3
18756 57326_0 57326_1 52425_0
18757 69820_0 69820_1 1264_0
18758 4028_0 4028_1 34451_0
18759 73787_0 73787_1 73221_0
18760 46515_2 46515_3 3418_1
18761 37581_0 37581_1 60422_0
18762 415_6 425_4 32724_4
18763 79344_0 79344_1 9304_0
18764 56655_0 56655_1 58377_2
18765 270_11 268_6 2385_9
18766 10046_0 10046_1 8720_2
18767 17989_0 17989_1 4375_2
18768 72092_0 72092_1 37971_0
18769 281_0 276_13 83903_0
18770 96557_0 96557_1 65619_0
18771 6299_0 6299_1 72952_0
18772 92120_0 92120_1 69006_2
18773 18816_1 18816_2 68830_0
18774 43300_0 43300_1 2506_0
18775 68934_0 68934_1 79032_0
18776 88473_1 88473_2 93784_0
18777 96529_1 96529_2 97669_1
18778 59210_2 59210_3 72438_1
18779 225_18 216_35 27658_10
18780 407_5 427_4 32724_5
18781 226_5 228_9 69514_4
18782 81202_0 81202_1 57303_0
18783 69232_0 69232_1 96514_2
18784 84112_0 84112_1 43101_3
18785 77844_0 77844_1 34158_0
18786 9488_0 9488_1 70626_0
18787 76169_0 76169_1 70362_0
18788 5243_2 5243_3 38289_0
18789 12020_3 12020_4 9018_0
18790 54937_0 54937_1 41710_0
18791 36518_0 36518_1 31518_0
18792 78450_0 78450_1 11408_0
18793 29_3 34_15 2079_8
18794 82475_0 82475_1 75758_0
18795 34842_0 34842_1 75961_0
18796 87295_0 87295_1 20732_2
18797 34914_0 34914_1 32611_0
18798 43459_0 43459_1 79521_1
18799 33792_0 33792_1 77708_2
18800 75251_0 75251_1 15659_0
18801 48359_0 48359_1 81428_0
18802 77008_0 77008_1 48274_2
18803 53695_0 53695_1 87552_0
18804 78_7 73_10 18850_1
18805 411_8 420_11 89330_0
18806 266_18 281_1 8983_7
18807 54249_0 54249_1 10966_0
18808 82_12 79_3 60344_2
18809 233_10 259_15 70030_2
18810 52374_0 52374_1 55169_2
18811 39440_0 39440_1 15683_0
18812 46771_0 46771_1 31797_0
18813 31812_1 31812_2 99924_2
18814 58_10 37_13 11852_2
18815 94900_0 94900_1 70293_0
18816 53318_0 53318_1 75946_0
18817 51834_0 51834_1 35461_1
18818 47612_0 47612_1 7294_0
18819 44913_0 44913_1 12490_0
18820 78259_0 78259_1 24218_0
18821 45232_0 45232_1 1801_0
18822 28550_0 28550_1 66720_0
18823 58879_0 58879_1 53903_0
18824 3678_1 3678_2 23083_0
18825 114_7 107_2 81941_0
18826 77699_0 77699_1 85057_2
18827 25434_0 25434_1 26673_0
18828 15191_5 15191_6 97221_0
18829 77270_0 77270_1 4434_1
18830 79617_2 79617_3 30914_1
18831 51924_0 51924_1 13991_0
18832 98523_0 98523_1 7053_0
18833 38038_3 38038_4 61360_1
18834 68853_0 68853_1 39394_0
18835 1002_2 1002_3 97899_0
18836 281_2 273_27 59871_2
18837 44309_0 44309_1 60250_0
18838 15603_0 15603_1 9409_0
18839 12665_0 12665_1 65014_0
18840 269_6 279_4 99384_2
18841 50761_0 50761_1 72628_0
18842 29269_0 29269_1 36392_0
18843 153_9 167_4 55944_5
18844 215_11 221_5 90903_0
18845 57227_0 57227_1 40470_1
18846 421_13 411_9 58986_1
18847 90069_0 90069_1 38381_0
18848 91340_0 91340_1 71278_0
18849 61773_0 61773_1 77106_0
18850 37698_0 37698_1 21149_1
18851 46125_0 46125_1 61130_2
18852 21530_3 21530_4 45131_0
18853 75700_0 75700_1 82642_0
18854 55250_0 55250_1 8001_3
18855 426_5 412_17 33401_4
18856 80383_0 80383_1 64511_0
18857 27621_0 27621_1 60517_0
18858 98910_2 98910_3 97010_2
18859 57664_0 57664_1 98031_0
18860 309_4 294_5 29637_0
18861 312_10 300_23 52770_7
18862 17970_1 17970_2 75328_0
18863 29168_0 29168_1 42616_0
18864 77511_0 77511_1 25679_0
18865 8184_0 8184_1 57878_0
18866 13969_0 13969_1 17893_0
18867 14573_0 14573_1 70883_3
18868 66652_0 66652_1 81973_2
18869 13308_1 13308_2 48458_0
18870 94592_0 94592_1 17566_0
18871 40755_0 40755_1 48392_1
18872 67654_0 67654_1 76922_2
18873 26705_0 26705_1 7732_0
18874 407_6 425_5 32724_6
18875 59550_0 59550_1 87527_0
18876 92245_0 92245_1 20785_0
18877 62054_0 62054_1 99584_2
18878 46088_0 46088_1 34021_0
18879 25103_0 25103_1 64660_1
18880 62602_0 62602_1 33790_0
18881 154_7 173_23 94112_7
18882 452_18 454_15 68765_3
18883 39_10 29_4 66536_7
18884 8190_0 8190_1 47396_1
18885 23188_0 23188_1 83172_0
18886 7258_0 7258_1 38285_0
18887 23655_0 23655_1 98549_0
18888 426_6 403_3 28240_9
18889 90078_0 90078_1 30637_0
18890 52763_0 52763_1 92634_0
18891 54312_0 54312_1 86286_0
18892 62915_0 62915_1 42570_0
18893 12106_0 12106_1 34157_0
18894 54021_0 54021_1 4275_2
18895 64524_0 64524_1 68166_0
18896 16254_0 16254_1 29444_2
18897 58869_0 58869_1 85728_2
18898 42663_0 42663_1 66423_0
18899 9584_1 9584_2 31478_3
18900 14130_0 14130_1 60264_0
18901 71012_1 71012_2 75668_2
18902 68262_0 68262_1 63576_0
18903 263_1 254_10 90947_0
18904 78_1 80_23 20393_2
18905 427_3 426_7 20205_0
18906 12844_0 12844_1 19130_0
18907 273_28 286_14 21488_4
18908 347_3 352_3 69333_4
18909 274_12 284_23 8514_1
18910 418_10 426_8 93210_7
18911 31359_1 31359_2 52220_1
18912 12048_0 12048_1 98146_0
18913 81782_0 81782_1 7806_0
18914 220_13 225_19 76243_0
18915 43558_0 43558_1 2958_0
18916 69136_0 69136_1 18359_0
18917 74668_0 74668_1 95816_0
18918 305_10 304_24 52770_8
18919 90644_2 90644_3 30805_3
18920 422_2 409_10 33487_0
18921 67927_0 67927_1 22408_0
18922 79546_0 79546_1 14238_0
18923 64136_0 64136_1 69109_0
18924 434_2 418_11 58307_0
18925 22613_0 22613_1 11734_0
18926 63746_2 63746_3 76391_4
18927 1543_0 1543_1 65755_3
18928 97395_0 97395_1 35392_5
18929 48_8 37_14 88958_1
18930 27098_0 27098_1 66937_2
18931 89032_0 89032_1 54789_3
18932 17843_0 17843_1 65857_0
18933 99259_0 99259_1 62071_3
18934 97331_2 97331_3 37158_3
18935 414_6 405_11 50227_1
18936 278_7 288_19 31668_0
18937 96115_0 96115_1 100051_0
18938 33501_0 33501_1 22072_3
18939 17212_0 17212_1 33995_0
18940 432_14 412_18 46546_1
18941 97434_0 97434_1 37580_1
18942 72610_0 72610_1 53229_2
18943 81601_0 81601_1 44364_0
18944 37626_0 37626_1 77208_2
18945 417_6 426_9 93210_8
18946 250_1 254_10 72344_2
18947 7697_1 7697_2 95875_0
18948 71404_0 71404_1 83013_0
18949 6401_0 6401_1 77769_0
18950 68360_0 68360_1 39045_1
18951 96623_0 96623_1 98797_0
18952 22315_0 22315_1 67259_3
18953 99199_0 99199_1 62560_0
18954 120_8 121_4 45510_0
18955 83622_0 83622_1 98014_2
18956 52_14 39_11 66536_6
18957 50908_0 50908_1 59277_1
18958 41_7 37_13 40499_0
18959 17077_0 17077_1 44503_0
18960 77945_0 77945_1 94977_0
18961 54401_2 54401_3 7891_0
18962 31393_0 31393_1 80565_1
18963 48257_1 48257_2 91927_2
18964 65108_0 65108_1 14020_0
18965 5872_0 5872_1 19979_0
18966 6631_0 6631_1 8286_0
18967 307_0 303_16 17335_4
18968 30090_0 30090_1 12458_0
18969 20674_2 20674_3 22872_0
18970 35981_0 35981_1 8530_0
18971 59908_2 59908_3 62334_1
18972 428_6 432_15 43776_2
18973 267_19 268_7 63144_9
18974 97323_0 97323_1 51707_0
18975 70893_1 70893_2 20106_0
18976 215_12 216_36 71936_2
18977 75551_0 75551_1 87505_0
18978 44394_2 44394_3 69543_0
18979 71966_1 71966_2 94812_3
18980 23796_0 23796_1 49535_0
18981 81693_0 81693_1 66392_1
18982 78098_0 78098_1 6687_0
18983 279_5 286_15 91916_0
18984 49075_0 49075_1 75303_2
18985 892_2 892_3 99928_0
18986 24490_0 24490_1 27384_0
18987 32022_0 32022_1 87835_0
18988 85970_0 85970_1 23235_2
18989 87572_2 87572_3 6302_1
18990 69587_0 69587_1 94097_0
18991 76783_0 76783_1 16753_4
18992 415_7 405_10 73232_0
18993 92243_0 92243_1 82788_0
18994 44248_1 44248_2 47344_3
18995 54206_0 54206_1 57429_1
18996 21465_0 21465_1 90450_0
18997 69937_0 69937_1 80245_0
18998 278_8 275_15 62418_2
18999 266_19 287_1 59509_4
19000 169_24 167_5 94112_8
19001 90556_0 90556_1 74583_0
19002 16590_2 16590_3 22609_2
19003 90676_0 90676_1 35874_0
19004 90408_0 90408_1 33967_0
19005 434_3 432_16 58837_5
19006 16812_0 16812_1 74860_2
19007 18484_0 18484_1 8366_0
19008 416_4 408_4 14025_0
19009 120_9 127_1 43851_1
19010 24910_0 24910_1 15972_0
19011 97081_0 97081_1 52207_0
19012 88632_3 88632_4 45221_0
19013 73973_0 73973_1 32650_2
19014 268_3 271_16 83218_4
19015 526_17 527_8 80093_5
19016 6637_0 6637_1 62872_1
19017 47247_0 47247_1 17462_0
19018 97486_0 97486_1 17255_0
19019 352_4 334_1 12409_0
19020 27627_0 27627_1 4743_0
19021 426_10 406_4 28240_10
19022 74543_0 74543_1 72875_2
19023 9249_2 9249_3 30366_2
19024 233_11 243_2 100251_2
19025 89388_1 89388_2 58469_0
19026 407_7 408_5 18422_3
19027 291_19 312_11 8208_4
19028 305_11 307_1 25648_1
19029 257_5 230_5 22626_3
19030 68563_0 68563_1 8639_2
19031 75636_0 75636_1 55754_2
19032 30788_2 30788_3 14707_0
19033 1096_2 1096_3 51706_4
19034 22427_1 22427_2 70158_0
19035 46516_1 46516_2 56641_0
19036 58199_0 58199_1 64514_2
19037 92785_0 92785_1 68166_1
19038 422_3 434_4 7948_6
19039 24587_2 24587_3 19890_0
19040 18495_2 18495_3 58170_3
19041 98162_1 98162_2 10403_2
19042 76_2 70_9 66024_6
19043 33040_1 33040_2 77545_0
19044 367_1 382_3 43894_1
19045 72587_2 72587_3 11106_0
19046 40352_1 40352_2 51340_0
19047 21913_2 21913_3 74344_0
19048 13095_1 13095_2 12624_0
19049 44937_0 44937_1 64346_0
19050 427_4 421_14 32724_7
19051 43_4 37_14 18570_3
19052 82289_1 82289_2 79926_2
19053 96387_4 96387_5 10910_0
19054 428_7 422_4 25648_2
19055 34573_0 34573_1 54658_0
19056 23041_0 23041_1 63043_0
19057 36130_2 36130_3 88843_0
19058 887_2 887_3 15788_0
19059 60869_0 60869_1 52459_0
19060 90929_2 90929_3 40361_0
19061 288_20 268_4 87072_1
19062 498_5 510_4 55438_1
19063 30865_0 30865_1 27262_0
19064 287_0 274_13 36625_0
19065 7795_0 7795_1 7797_0
19066 28884_0 28884_1 83260_0
19067 84295_0 84295_1 99585_0
19068 60385_1 60385_2 76767_0
19069 57539_0 57539_1 67160_0
19070 216_16 228_10 5923_5
19071 179_4 174_13 94112_9
19072 16538_0 16538_1 69548_0
19073 304_25 292_15 71919_1
19074 73811_0 73811_1 42972_1
19075 187_4 186_7 17240_0
19076 19145_4 19145_5 77101_1
19077 83887_2 83887_3 93431_0
19078 57467_2 57467_3 94557_2
19079 79137_0 79137_1 12583_0
19080 38017_0 38017_1 43875_0
19081 52603_0 52603_1 84186_0
19082 85839_0 85839_1 22451_0
19083 29579_0 29579_1 25800_0
19084 75468_1 75468_2 46454_0
19085 415_3 414_7 100059_1
19086 34145_0 34145_1 28470_2
19087 97762_0 97762_1 38157_0
19088 35892_0 35892_1 43230_0
19089 27684_0 27684_1 28659_0
19090 76923_0 76923_1 98743_0
19091 55833_0 55833_1 78992_0
19092 174_10 169_25 20981_4
19093 28971_0 28971_1 28592_1
19094 405_11 411_10 60218_0
19095 19191_1 19191_2 68746_0
19096 7161_0 7161_1 87457_0
19097 62832_0 62832_1 40914_2
19098 171_22 169_26 27032_0
19099 56_8 29_5 95907_1
19100 84457_2 84457_3 96426_1
19101 74510_2 74510_3 92475_0
19102 63519_2 63519_3 31206_3
19103 38964_1 38964_2 85747_1
19104 15623_0 15623_1 99596_0
19105 4402_0 4402_1 78675_0
19106 67498_0 67498_1 34952_0
19107 95_4 114_8 10018_3
19108 68924_1 68924_2 22973_0
19109 51980_0 51980_1 97544_0
19110 11222_2 11222_3 17045_0
19111 14177_0 14177_1 18190_1
19112 287_1 276_14 76474_4
19113 76251_2 76251_3 90137_2
19114 99356_2 99356_3 25511_2
19115 43917_1 43917_2 21304_0
19116 94233_0 94233_1 33111_2
19117 70298_0 70298_1 88061_0
19118 42_3 29_6 48627_6
19119 522_7 526_5 51690_2
19120 26321_0 26321_1 26666_2
19121 61831_4 61831_5 21524_3
19122 9499_2 9499_3 11790_0
19123 69373_1 69373_2 57855_0
19124 84130_0 84130_1 96961_0
19125 61062_1 61062_2 64665_0
19126 276_15 280_16 55267_3
19127 96961_0 96961_1 18504_0
19128 49016_3 49016_4 93348_0
19129 5542_1 5542_2 54980_0
19130 48084_2 48084_3 16483_1
19131 83_6 80_0 30301_7
19132 414_8 409_11 99213_9
19133 6539_0 6539_1 49418_0
19134 55272_0 55272_1 3310_0
19135 42478_1 42478_2 55953_1
19136 75392_0 75392_1 61211_0
19137 86312_5 86312_6 85569_0
19138 56071_2 56071_3 4446_0
19139 49368_0 49368_1 23830_0
19140 72097_2 72097_3 92291_0
19141 35622_0 35622_1 68148_0
19142 168_21 165_13 34140_2
19143 40038_0 40038_1 42580_0
19144 14590_0 14590_1 79483_5
19145 10345_1 10345_2 7074_1
19146 43638_2 43638_3 18799_0
19147 184_9 166_36 55944_6
19148 78049_0 78049_1 3211_0
19149 82017_2 82017_3 6284_1
19150 88467_0 88467_1 76317_0
19151 77779_0 77779_1 94601_0
19152 60489_0 60489_1 19564_0
19153 13152_0 13152_1 81102_1
19154 21685_2 21685_3 82978_3
19155 80767_0 80767_1 36249_0
19156 285_18 281_3 51956_0
19157 527_9 519_15 90825_1
19158 310_12 307_2 70163_1
19159 15209_0 15209_1 8225_0
19160 274_14 286_16 10160_3
19161 69111_0 69111_1 66311_1
19162 281_4 270_9 24415_2
19163 16687_0 16687_1 34959_0
19164 62956_3 62956_4 66906_0
19165 432_3 408_5 28240_11
19166 41112_2 41112_3 15827_4
19167 66693_1 66693_2 69045_0
19168 57232_0 57232_1 80153_0
19169 12078_0 12078_1 87122_0
19170 58154_0 58154_1 55093_0
19171 94203_0 94203_1 30930_2
19172 25733_1 25733_2 57271_2
19173 70199_0 70199_1 48394_0
19174 37_15 51_10 74038_4
19175 96055_4 96055_5 21793_1
19176 155_17 174_11 94112_10
19177 455_10 454_16 41101_0
19178 2810_1 2810_2 54896_1
19179 70030_3 70030_4 30974_0
19180 415_4 427_5 32724_8
19181 74572_0 74572_1 78645_0
19182 57833_0 57833_1 11404_0
19183 6156_0 6156_1 32346_0
19184 93516_2 93516_3 13238_0
19185 59951_0 59951_1 59361_1
19186 43473_0 43473_1 44266_0
19187 51426_2 51426_3 53253_0
19188 97_6 114_9 53334_2
19189 31147_0 31147_1 20659_0
19190 17376_2 17376_3 61597_0
19191 2836_0 2836_1 79272_0
19192 86462_0 86462_1 90112_1
19193 37734_0 37734_1 50631_0
19194 21607_0 21607_1 74597_1
19195 83704_1 83704_2 97388_0
19196 20092_0 20092_1 31991_0
19197 47482_0 47482_1 84536_2
19198 53346_1 53346_2 39816_1
19199 9813_0 9813_1 12694_0
19200 44228_0 44228_1 25262_0
19201 83597_0 83597_1 98754_0
19202 14493_0 14493_1 74644_2
19203 279_6 273_29 46051_2
19204 406_5 414_0 83700_0
19205 52_15 42_4 86187_6
19206 76691_0 76691_1 31979_0
19207 8687_0 8687_1 95036_0
19208 300_24 305_12 7889_2
19209 94945_0 94945_1 37084_0
19210 28538_0 28538_1 83769_0
19211 276_16 279_7 39966_3
19212 30355_0 30355_1 43042_0
19213 422_5 426_11 50609_0
19214 49495_0 49495_1 89332_1
19215 179_5 184_10 94112_11
19216 70768_1 70768_2 29651_0
19217 5686_2 5686_3 78715_2
19218 9451_2 9451_3 52303_1
19219 85072_0 85072_1 39261_0
19220 60439_0 60439_1 2225_0
19221 42768_0 42768_1 71339_0
19222 150_4 171_23 78141_5
19223 74765_0 74765_1 60466_1
19224 27512_2 27512_3 87682_3
19225 58799_0 58799_1 79483_5
19226 251_8 257_6 97095_1
19227 5625_0 5625_1 49809_0
19228 23132_1 23132_2 90593_2
19229 29962_2 29962_3 34839_0
19230 76_2 72_10 61080_5
19231 425_6 408_6 47545_0
19232 23278_0 23278_1 68005_4
19233 54900_0 54900_1 24846_0
19234 41313_0 41313_1 24337_0
19235 271_17 278_9 24224_7
19236 69862_2 69862_3 64714_0
19237 41684_0 41684_1 71866_0
19238 87329_0 87329_1 8093_1
19239 387_1 368_1 39733_6
19240 281_5 288_21 12856_0
19241 4182_0 4182_1 54659_0
19242 25928_0 25928_1 23298_0
19243 11452_0 11452_1 66890_0
19244 426_7 428_8 28240_12
19245 72054_0 72054_1 57181_0
19246 382_4 396_3 52004_2
19247 18396_2 18396_3 4183_1
19248 49172_0 49172_1 26779_0
19249 73020_2 73020_3 48195_1
19250 86760_0 86760_1 55176_1
19251 114_10 98_0 48829_0
19252 169_27 154_8 55944_7
19253 314_19 304_26 33338_1
19254 11531_0 11531_1 74138_0
19255 50463_0 50463_1 44717_0
19256 63593_0 63593_1 14671_2
19257 45521_0 45521_1 40347_0
19258 12953_0 12953_1 4039_0
19259 45418_0 45418_1 64568_0
19260 150_5 167_6 48895_0
19261 99243_0 99243_1 92175_4
19262 421_15 408_7 47626_0
19263 76726_0 76726_1 32103_0
19264 80435_1 80435_2 76186_0
19265 279_3 285_19 31420_8
19266 233_12 248_18 45303_2
19267 422_6 413_7 5713_1
19268 33280_1 33280_2 12149_2
19269 17898_0 17898_1 17935_2
19270 278_10 279_4 71744_0
19271 58858_3 58858_4 7263_1
19272 84020_0 84020_1 71618_2
19273 59281_0 59281_1 90507_0
19274 412_19 416_5 88595_1
19275 9328_0 9328_1 36410_0
19276 16757_0 16757_1 38740_2
19277 99952_3 99952_4 26371_0
19278 55422_0 55422_1 63091_0
19279 17560_0 17560_1 91266_0
19280 94452_2 94452_3 48812_5
19281 458_13 452_19 95120_0
19282 279_2 281_2 64739_0
19283 35542_1 35542_2 96135_3
19284 42_5 37_16 44158_0
19285 273_30 276_17 21488_5
19286 37460_0 37460_1 6353_0
19287 12948_0 12948_1 72262_4
19288 65926_2 65926_3 80207_1
19289 167_7 163_3 69511_8
19290 52036_0 52036_1 83135_1
19291 26715_2 26715_3 46029_0
19292 33056_0 33056_1 91575_0
19293 61527_0 61527_1 90388_0
19294 428_9 411_11 21048_0
19295 257_7 233_13 95073_12
19296 168_22 169_28 27345_1
19297 169_29 158_7 70104_3
19298 425_7 414_1 15097_2
19299 19271_0 19271_1 80829_0
19300 1930_0 1930_1 90381_1
19301 7056_0 7056_1 90316_0
19302 83550_2 83550_3 33105_0
19303 114_11 106_4 20807_2
19304 19669_2 19669_3 70024_0
19305 48434_0 48434_1 27044_3
19306 9639_1 9639_2 59655_3
19307 314_20 309_5 64727_0
19308 5674_0 5674_1 14497_0
19309 88480_0 88480_1 31140_0
19310 45039_2 45039_3 21175_1
19311 369_5 382_2 57490_0
19312 49034_0 49034_1 41240_1
19313 72102_0 72102_1 64213_0
19314 76329_2 76329_3 26968_1
19315 173_9 171_24 54313_2
19316 34635_0 34635_1 55581_2
19317 87127_1 87127_2 5393_1
19318 77335_0 77335_1 33264_1
19319 68787_0 68787_1 88012_0
19320 1348_0 1348_1 11195_0
19321 271_18 281_3 34358_3
19322 352_3 351_5 24793_0
19323 33930_0 33930_1 60536_0
19324 280_3 281_4 8761_1
19325 382_3 362_6 55109_1
19326 25175_0 25175_1 12087_2
19327 40390_0 40390_1 15037_0
19328 269_7 268_5 16644_1
19329 4135_0 4135_1 14284_2
19330 79686_0 79686_1 55315_0
19331 52_16 34_16 2079_9
19332 91900_0 91900_1 86387_0
19333 67332_0 67332_1 72124_0
19334 88119_0 88119_1 70554_0
19335 28051_0 28051_1 43275_0
19336 422_7 403_4 69000_3
19337 70721_2 70721_3 30552_2
19338 5029_0 5029_1 30981_1
19339 416_6 426_8 88595_0
19340 74073_1 74073_2 51851_0
19341 266_20 279_1 40338_0
19342 12805_0 12805_1 46202_0
19343 67397_0 67397_1 88127_0
19344 46070_1 46070_2 33544_0
19345 93270_0 93270_1 88663_0
19346 52674_0 52674_1 50704_0
19347 53250_0 53250_1 9413_1
19348 13415_0 13415_1 68616_2
19349 35658_0 35658_1 52797_0
19350 81850_6 81850_7 99213_5
19351 44770_2 44770_3 40622_0
19352 80014_3 80014_4 35495_0
19353 16483_2 16483_3 74849_0
19354 3130_0 3130_1 74398_4
19355 93315_0 93315_1 95718_0
19356 99087_3 99087_4 6391_0
19357 71655_0 71655_1 25299_0
19358 52902_0 52902_1 56077_4
19359 312_12 304_27 94445_0
19360 81996_0 81996_1 60283_0
19361 98112_0 98112_1 28334_0
19362 86399_0 86399_1 73345_0
19363 425_8 427_6 36925_0
19364 69392_0 69392_1 79658_0
19365 76868_1 76868_2 80958_0
19366 82752_0 82752_1 64563_0
19367 7730_0 7730_1 23836_0
19368 31072_2 31072_3 12533_2
19369 85857_0 85857_1 59982_0
19370 16001_0 16001_1 26607_3
19371 53039_2 53039_3 36570_4
19372 16252_0 16252_1 15044_2
19373 407_8 416_7 32724_9
19374 52921_1 52921_2 64229_0
19375 13965_2 13965_3 18235_0
19376 56465_0 56465_1 3612_0
19377 65526_0 65526_1 10427_0
19378 18514_1 18514_2 22416_2
19379 26103_2 26103_3 40347_1
19380 53348_0 53348_1 48444_0
19381 128_11 121_5 80387_1
19382 424_5 411_4 63939_0
19383 41814_2 41814_3 87271_1
19384 20939_0 20939_1 57373_0
19385 91240_0 91240_1 96911_0
19386 65168_0 65168_1 85592_2
19387 52300_2 52300_3 25407_0
19388 47048_1 47048_2 51098_2
19389 40401_0 40401_1 31357_0
19390 41329_0 41329_1 24135_1
19391 12736_0 12736_1 9751_0
19392 9132_0 9132_1 64566_1
19393 95644_0 95644_1 35323_0
19394 15770_0 15770_1 63550_1
19395 56_9 52_3 7497_1
19396 278_11 276_18 33386_0
19397 74325_0 74325_1 22246_0
19398 179_6 154_9 63513_5
19399 425_9 405_12 89255_2
19400 166_37 173_10 71736_1
19401 4597_2 4597_3 77846_4
19402 412_10 427_7 88595_1
19403 158_8 153_10 94112_2
19404 64_8 45_16 39244_0
19405 74427_0 74427_1 57170_0
19406 428_10 414_2 51751_2
19407 26495_0 26495_1 61987_0
19408 10823_0 10823_1 88125_1
19409 13223_0 13223_1 17011_0
19410 52896_2 52896_3 2941_1
19411 84349_2 84349_3 20985_1
19412 16800_0 16800_1 27607_2
19413 302_30 300_25 73474_2
19414 19419_0 19419_1 80600_0
19415 14052_1 14052_2 9868_0
19416 927_0 927_1 84548_0
19417 382_4 375_0 5837_2
